timestamp,Driver Square Filtred Current, Wiring Square Filtred Current, Switches Square Filtred Current
3855,0.0481874,0.0484943,0.0479341
3886,None,None,0.0468791
3887,0.0481874,0.0483841,None
3918,0.0481874,0.0484794,0.0480086
4122,0.0482708,0.048551,0.0477135
4202,0.0482708,0.048396,0.0475794
4233,None,0.0483572,0.0480384
4234,0.0482708,None,None
4250,0.0482708,0.0483394,0.0479192
4281,None,None,0.0476271
4282,0.0482708,0.0481635,None
4314,0.0482708,0.0479609,0.047949
4345,0.0482708,0.0478089,0.0481755
4423,0.0482708,0.047791,0.0476837
4453,0.0482708,0.0478208,0.0479102
4485,0.0482708,0.0479937,0.0484109
4501,0.0482827,0.0480711,0.048396
4548,None,None,0.0490129
4549,0.0482827,0.0480056,None
4628,0.0482827,0.0479639,0.0480026
4644,0.0482827,0.0479579,0.0481158
4675,0.0482827,0.0477254,0.0471354
4707,0.0482827,0.0476986,0.0458717
4818,None,None,0.0467569
4819,0.0482827,0.0477731,None
4849,0.0482827,0.0478715,0.0474811
5150,0.0482619,0.0482023,0.0489384
5229,0.0482619,0.0480711,0.0494599
5277,0.0482619,0.0481158,0.048694
5378,0.0482619,0.0478417,0.0464916
5419,0.0482619,0.0477642,0.0457257
5467,0.0482619,0.0474691,0.0456363
5499,0.0482172,0.0474334,0.0460088
5531,0.0482172,0.0474125,0.0465453
5563,None,0.0473648,0.0466675
5564,0.0482172,None,None
5643,0.0482172,0.0473797,0.0474185
5690,0.0482172,0.0476569,0.0474364
5721,0.0482172,0.0477582,0.0477493
5753,0.0482172,0.047639,0.0480741
5831,0.0482172,0.0477374,0.048992
5879,0.0482172,0.0475973,0.0480741
5973,0.0482172,0.0476778,0.0481576
6147,0.0482291,0.047496,0.0482917
6179,0.0482291,0.0475496,0.0483274
6306,0.0482291,0.0473678,0.0463605
6336,0.0482291,0.0475407,0.0469774
6368,0.0482291,0.0475645,0.0465989
6511,0.0481427,0.0477582,0.0475138
6558,0.0481427,0.0477254,0.0477046
6670,None,0.0478745,0.0476569
6671,0.0481427,None,None
6702,0.0481427,0.0478178,0.0482619
6718,0.0481427,0.0477791,0.0480443
6750,0.0481427,0.0477821,0.0485599
6782,0.0481427,0.0478387,0.047642
6862,0.0481427,0.0480443,0.0497609
6957,0.0481427,0.0481993,0.0497729
7005,0.0481427,0.0481278,0.050205
7099,0.0481427,0.048086,0.0486076
7147,0.0481427,0.0481993,0.0480294
7179,0.0481427,0.0481635,0.048551
7211,0.0481427,0.0483066,0.0487447
7354,None,None,0.0481188
7355,0.0481427,0.0485003,None
7481,0.0481427,0.0485033,0.0481457
7624,0.0481814,0.0484973,0.0485092
7703,0.0481814,0.0485897,0.048691
7749,0.0481814,0.0484943,0.0486761
7781,0.0481814,0.0484943,0.0485718
7812,None,None,0.0483036
7813,0.0481814,0.0485241,None
7892,0.0481814,0.0480413,0.047496
7939,0.0481814,0.0479966,0.0475347
7987,0.0481486,0.0480235,0.0477523
8035,0.0481486,0.0479013,0.0474095
8114,0.0481486,0.0479102,0.0478983
8290,0.0481486,0.0480473,0.0487745
8338,0.0481486,0.0479996,0.0487387
8546,0.0480324,0.0477195,0.0464857
8593,None,0.0478506,0.047645
8594,0.0480324,None,None
8817,0.0480324,0.0473797,0.0470102
8928,None,None,0.0465035
8929,0.0480324,0.0475973,None
8976,0.0480324,0.0475764,0.0476152
9008,0.0479877,0.0475466,0.04825
9103,0.0479877,0.0475317,0.0480115
9150,None,None,0.0478208
9151,0.0479877,0.0476092,None
9181,0.0479877,0.0475049,0.0474691
9214,0.0479877,0.0474215,0.0478417
9325,0.0479877,0.0475168,0.0485212
9357,0.0479877,0.0476271,0.0478208
9373,0.0479877,0.0476152,0.0481576
9404,None,None,0.048402
9405,0.0479877,0.0477344,None
9437,0.0479877,0.0475317,0.0475347
9515,0.04794,0.0476837,0.047043
9547,None,None,0.0468969
9548,0.04794,0.0476301,None
9735,None,None,0.0474215
9736,0.04794,0.0474304,None
9768,0.04794,0.0475645,0.0471324
9798,0.04794,0.0476927,0.0475913
9829,None,None,0.0475973
9830,0.04794,0.0477552,None
9861,0.04794,0.047645,0.0478745
10079,0.0479072,0.0476003,0.047192
10130,None,None,0.0483751
10131,0.0479072,0.0478536,None
10162,0.0479072,0.0476986,0.0482738
10194,None,None,0.0493199
10195,0.0479072,0.0478506,None
10337,0.0479072,0.0475615,0.0473052
10369,0.0479072,0.0475705,0.047192
10400,None,0.0475645,0.0469625
10401,0.0479072,None,None
10433,0.0479072,0.0476748,0.0475109
10463,None,0.0477761,0.0478089
10464,0.0479072,None,None
10526,None,0.0477284,0.0474691
10527,0.0479192,None,None
10558,0.0479192,0.047639,0.0475943
10590,0.0479192,0.0476092,0.0471771
10622,0.0479192,0.0476301,0.0472575
10654,0.0479192,0.0476897,0.0467181
10686,0.0479192,0.0476211,0.0469327
10766,0.0479192,0.047496,0.0466168
10891,0.0479192,0.0473171,0.0464827
10987,0.0478774,0.0475556,0.0479519
11019,0.0478774,0.0476062,0.0479907
11051,0.0478774,0.047484,0.0480682
11083,0.0478774,0.0475854,0.048545
11114,None,None,0.048846
11115,0.0478774,0.0474393,None
11383,0.0478774,0.0473887,0.0470072
11415,0.0478774,0.0474215,0.0473142
11447,0.0478774,0.0473291,0.0470251
11479,0.0478774,0.0474662,0.0475138
11542,None,None,0.0469655
11543,0.0478625,0.0474542,None
11637,0.0478625,0.0475615,0.0481814
11669,0.0478625,0.0475317,0.0472754
11701,0.0478625,0.0475973,0.0470757
11780,0.0478625,0.0476718,0.0468224
11813,0.0478625,0.0476331,0.0468224
11844,0.0478625,0.047642,0.0467122
12003,0.0478148,0.0478059,0.0489861
12051,0.0478148,0.0477195,0.0484347
12083,0.0478148,0.0477403,0.0489473
12114,None,0.0477374,0.0483125
12115,0.0478148,None,None
12194,None,0.0477493,0.0477523
12195,0.0478148,None,None
12242,0.0478148,0.0475645,0.0477046
12274,0.0478148,0.0475198,0.0469089
12306,0.0478148,0.0476152,0.0473976
12385,None,0.0477403,0.0472397
12386,0.0478148,None,None
12401,0.0478148,0.0477016,0.0475287
12576,0.0478148,0.0474662,0.0465751
12608,0.0478148,0.0476867,0.0484109
12655,0.0478148,0.0476301,0.0476539
12799,0.0478148,0.0476837,0.0465333
12815,0.0478148,0.0475824,0.0465184
12847,0.0478148,0.0476271,0.0473171
12878,0.0478148,0.0477046,0.0477463
12909,None,None,0.0483602
12910,0.0478148,0.0477076,None
12987,0.047791,0.0473917,0.0467718
13035,0.047791,0.047484,0.0475705
13082,None,None,0.0458866
13083,0.047791,0.0471115,None
13130,None,None,0.0459433
13131,0.047791,0.0470161,None
13209,0.047791,0.0471056,0.0458688
13448,0.047791,0.0468642,0.0463873
13494,0.0476688,0.0471175,0.0463098
13542,0.0476688,0.0472337,0.0475466
13812,0.0476688,0.0474751,0.0485241
13844,None,None,0.0479788
13845,0.0476688,0.0472397,None
14035,0.047648,0.046888,0.0454605
14084,0.047648,0.0470966,0.0457376
14131,0.047648,0.0471711,0.0464767
14163,None,None,0.0460356
14164,0.047648,0.0472188,None
14339,0.047648,0.0470579,0.0468463
14419,0.047648,0.0470877,0.0465691
14450,None,0.047344,0.0471562
14451,0.047648,None,None
14546,0.0476062,0.047037,0.0475734
14626,0.0476062,0.0473171,0.0485182
14673,None,0.0473171,0.0480235
14674,0.0476062,None,None
14927,0.0476062,0.0472844,0.0481218
14973,0.0476062,0.0471652,0.0479579
15069,0.0476032,0.0473738,0.0481248
15100,0.0476032,0.0475496,0.0476211
15132,None,None,0.0468969
15133,0.0476032,0.0473797,None
15164,0.0476032,0.0474602,0.0477284
15244,0.0476032,0.0473976,0.0474215
15260,0.0476032,0.0474215,0.047642
15292,0.0476032,0.0475585,0.0486523
15324,0.0476032,0.047785,0.0494927
15355,None,None,0.0495315
15356,0.0476032,0.0479817,None
15395,0.0476032,0.0480473,0.049296
15515,0.047642,0.0478983,0.0480294
15547,0.047642,0.0481278,0.0480622
15579,0.047642,0.0480026,0.0477999
15642,None,None,0.0472128
15643,0.047642,0.0477433,None
15674,0.047642,0.0478566,0.047788
15769,0.047642,0.0480503,0.0474691
15911,None,0.0479162,0.0474602
15912,0.047642,None,None
15944,0.047642,0.0479639,0.0472426
16003,0.0476182,0.0478536,0.0465333
16134,0.0476182,0.0476003,0.0450701
16182,0.0476182,0.0475764,0.0459164
16452,0.0476182,0.0472307,0.047493
16498,None,0.0473917,0.0477999
16499,0.0476182,None,None
16593,0.0476182,0.0472307,0.0478774
16672,0.0476182,0.0474066,0.0477761
16703,None,None,0.0485957
16704,0.0476182,0.0475436,None
16911,0.0476182,0.0475287,0.0473827
16943,0.0476182,0.0475675,0.0473559
16974,0.0476182,0.0476569,0.0473648
17067,0.0475764,0.0479728,0.048852
17275,0.0475764,0.048098,0.0482827
17322,0.0475764,0.0482589,0.0478506
17354,None,None,0.0476271
17355,0.0475764,0.0483066,None
17386,0.0475764,0.0483125,0.0480741
17481,0.0475764,0.0481427,0.0474751
17625,0.0475705,0.0481188,0.0475079
17798,0.0475705,0.047943,0.0475883
17830,0.0475705,0.0478148,0.0470519
17909,0.0475705,0.0479102,0.0466824
17925,0.0475705,0.0478297,0.0462621
17973,0.0475705,0.0477761,0.0472575
18021,0.0475466,0.0475764,0.0469625
18116,None,0.0475585,0.0473857
18117,0.0475466,None,None
18149,0.0475466,0.0474393,0.0477374
18307,0.0475466,0.0474155,0.0477731
18338,None,None,0.0474304
18339,0.0475466,0.0473976,None
18371,0.0475466,0.0472814,0.0475943
18402,None,None,0.0475883
18403,0.0475466,0.0472844,None
18434,0.0475466,0.0471294,0.0465572
18608,0.0475228,0.0471056,0.0470668
18640,0.0475228,0.0470757,0.0471681
18717,None,0.0468373,0.0470579
18718,0.0475228,None,None
18907,0.0475228,0.047037,0.0478715
18939,0.0475228,0.0472486,0.0477821
18986,0.0475258,0.0473261,0.0481367
19051,0.0475258,0.0471264,0.0467747
19194,0.0475258,0.0470698,0.0460058
19226,0.0475258,0.0471234,0.046578
19258,0.0475258,0.0470221,0.0473589
19337,0.0475258,0.0469506,0.0468254
19368,0.0475258,0.0469804,0.0472575
19528,0.047496,0.0474572,0.0488758
19560,0.047496,0.0475347,0.0491351
19607,None,None,0.048545
19608,0.047496,0.0474632,None
19640,0.047496,0.0475198,0.0484973
19671,0.047496,0.047639,0.0481337
19751,0.047496,0.0476629,0.047335
19781,None,None,0.0486314
19782,0.047496,0.0476122,None
19813,0.047496,0.0476211,0.0483096
19862,0.047496,0.0476867,0.0486821
19940,0.047496,0.0477314,0.0483215
19987,0.0475317,0.0475585,0.0476837
20082,0.0475317,0.0476688,0.0467747
20178,0.0475317,0.0478238,0.047338
20225,0.0475317,0.0477701,0.0469267
20256,0.0475317,0.0477225,0.0475228
20289,0.0475317,0.0477105,0.0464886
20368,None,None,0.046882
20369,0.0475317,0.0477105,None
20400,0.0475317,0.0477642,0.0468105
20431,None,None,0.047639
20432,0.0475317,0.0477463,None
20448,0.0475317,0.0477672,0.0476986
20479,None,None,0.0480294
20480,0.0475317,0.0476688,None
20559,None,0.0473171,0.0470877
20560,0.0474989,None,None
20590,0.0474989,0.0474215,0.0471085
20621,0.0474989,0.0472575,0.0468463
20765,0.0474989,0.047037,0.0460744
20811,0.0474989,0.0470519,0.0467658
20843,0.0474989,0.0470459,0.0473142
20890,0.0474989,0.0470459,0.0476837
20986,0.0474572,0.0468165,0.0469655
21018,0.0474572,0.0467032,0.0458032
21065,None,None,0.0452191
21066,0.0474572,0.0468582,None
21146,0.0474572,0.0468045,0.0466913
21177,0.0474572,0.04673,0.0469059
21304,0.0474572,0.0469983,0.0472516
21384,0.0474572,0.046888,0.047189
21415,0.0474572,0.0469416,0.0473469
21446,0.0474572,0.0468999,0.0473291
21477,0.0474572,0.0468433,0.0471383
21588,0.0474304,0.0472516,0.0486821
21620,0.0474304,0.0471681,0.0477552
21652,0.0474304,0.047031,0.0474215
21684,0.0474304,0.0471711,0.0473499
21763,0.0474304,0.0472784,0.0464201
21795,None,0.0473052,0.0469178
21796,0.0474304,None,None
21826,0.0474304,0.0472516,0.0475466
21857,0.0474304,0.0472277,0.047946
21889,0.0474304,0.0472695,0.0480413
22097,0.0474334,0.0476778,0.0476569
22208,None,None,0.0475138
22209,0.0474334,0.0475556,None
22256,0.0474334,0.0474632,0.0465512
22288,0.0474334,0.0476271,0.0470132
22320,0.0474334,0.0476003,0.0472307
22399,None,0.0475198,0.0468314
22400,0.0474334,None,None
22415,0.0474334,0.0474095,0.0466436
22463,0.0474334,0.0475347,0.0472635
22573,0.0474334,0.047195,0.0465065
22667,0.0474334,0.047493,0.047186
22699,0.0474334,0.0474542,0.0469983
22763,0.0474334,0.0475168,0.0479907
22810,0.0474334,0.0474572,0.0480503
22842,0.0474334,0.0472188,0.0470906
22874,0.0474334,0.0472456,0.0466585
23001,0.0473857,0.0468314,0.0444502
23049,0.0473857,0.0467479,0.0448346
23096,None,None,0.0449926
23097,0.0473857,0.0466138,None
23127,None,None,0.0453115
23128,0.0473857,0.0467479,None
23206,0.0473857,0.0466913,0.0468612
23253,0.0473857,0.046736,0.0471383
23285,0.0473857,0.046581,0.0468284
23317,0.0473857,0.0466019,0.0468165
23348,0.0473857,0.0465751,0.0465691
23428,0.0473857,0.0469089,0.0479937
23460,0.0473857,0.046891,0.0481069
23491,0.0474185,0.0468969,0.0483245
23523,0.0474185,0.0469834,0.048542
23587,None,None,0.0472218
23588,0.0474185,0.0467867,None
23683,None,None,0.0470579
23684,0.0474185,0.0468016,None
23715,0.0474185,0.0468731,0.0470072
23857,0.0474185,0.0472844,0.0497431
23889,0.0474185,0.0472903,0.0496477
23921,0.0474185,0.0473291,0.04884
24016,None,0.0475615,0.0472248
24017,0.0474185,None,None
24064,0.0474185,0.0477165,0.0468403
24096,0.0474185,0.0476688,0.0466645
24128,0.0474185,0.0477165,0.047645
24159,0.0474185,0.0477195,0.0473559
24238,0.0474185,0.0475407,0.046128
24269,0.0474185,0.0475228,0.046578
24301,0.0474185,0.0474513,0.0455707
24330,None,0.0476539,0.0459045
24331,0.0474185,None,None
24362,0.0474185,0.0475526,0.0461102
24440,0.0474185,0.0473887,0.0471324
24472,None,0.0475764,0.0478327
24473,0.0474185,None,None
24568,0.0474334,0.0476539,0.0483602
24709,None,0.0478119,0.04825
24710,0.0474334,None,None
24741,0.0474334,0.0474781,0.0473499
24773,0.0474334,0.0473827,0.0473648
24852,0.0474334,0.0471383,0.0470698
24884,None,0.0471234,0.0463724
24885,0.0474334,None,None
24984,None,None,0.0461698
24985,0.0474334,0.0471056,None
25058,None,0.0472009,0.0472188
25059,0.0474095,None,None
25106,0.0474095,0.0472337,0.0482768
25154,0.0474095,0.0470877,0.0469863
25234,0.0474095,0.0472695,0.0466615
25281,0.0474095,0.0473201,0.0469655
25311,None,None,0.0468075
25312,0.0474095,0.0474393,None
25454,0.0474095,0.0471145,0.0465155
25502,0.0473559,0.0471622,0.0469416
25534,0.0473559,0.0471652,0.0467211
25564,0.0473559,0.0471354,0.0468135
25644,None,None,0.0467688
25645,0.0473559,0.0469327,None
25692,None,None,0.0460774
25693,0.0473559,0.0467449,None
25724,0.0473559,0.0467926,0.0457942
25756,0.0473559,0.0470579,0.0468612
25800,0.0473559,0.0470608,0.0472277
26075,0.0473827,0.0476182,0.0484407
26248,0.0473827,0.0478178,0.0483394
